Label_Combination,Sample_Count,Percentage,Cumulative_Percentage
"2,2,1,NA,2,2,2,2,2",3,0.007074136955291454,72.94142614601019
"2,2,NA,1,2,NA,1,NA,NA",3,0.007074136955291454,72.94850028296548
"1,2,NA,0,0,2,0,NA,2",3,0.007074136955291454,72.95557441992077
"NA,NA,0,2,2,2,0,NA,NA",3,0.007074136955291454,72.96264855687606
"1,2,0,2,2,1,2,NA,NA",3,0.007074136955291454,72.96972269383136
"2,0,0,2,2,2,2,2,NA",3,0.007074136955291454,72.97679683078664
"2,1,NA,1,2,2,1,NA,1",3,0.007074136955291454,72.98387096774194
"2,2,1,1,2,2,1,1,2",3,0.007074136955291454,72.99094510469722
"1,1,2,2,0,NA,2,NA,NA",3,0.007074136955291454,72.99801924165253
"NA,0,NA,1,2,NA,2,NA,NA",3,0.007074136955291454,73.00509337860781
"2,2,0,0,0,2,0,NA,NA",3,0.007074136955291454,73.01216751556309
"2,1,NA,NA,NA,NA,NA,NA,2",3,0.007074136955291454,73.0192416525184
"NA,2,NA,2,2,2,NA,NA,1",3,0.007074136955291454,73.02631578947368
"2,2,NA,2,1,2,1,NA,2",3,0.007074136955291454,73.03338992642897
"0,NA,NA,2,1,1,NA,NA,NA",3,0.007074136955291454,73.04046406338426
"0,0,2,1,2,2,2,2,2",3,0.007074136955291454,73.04753820033956
"NA,0,NA,NA,NA,1,NA,NA,NA",3,0.007074136955291454,73.05461233729486
"2,0,2,1,2,1,2,2,2",3,0.007074136955291454,73.06168647425014
"NA,2,2,2,2,1,2,2,2",3,0.007074136955291454,73.06876061120543
"2,2,NA,1,1,NA,1,2,1",3,0.007074136955291454,73.07583474816073
"2,0,2,2,2,2,2,1,0",3,0.007074136955291454,73.08290888511601
"1,1,0,0,0,2,0,0,0",3,0.007074136955291454,73.08998302207131
"NA,NA,2,0,0,NA,NA,NA,NA",3,0.007074136955291454,73.0970571590266
"2,1,0,0,0,2,2,2,0",3,0.007074136955291454,73.10413129598189
"2,NA,NA,0,1,NA,NA,NA,NA",3,0.007074136955291454,73.11120543293718
"1,2,0,0,0,2,2,0,2",3,0.007074136955291454,73.11827956989248
"NA,2,2,2,2,NA,2,2,1",3,0.007074136955291454,73.12535370684776
"NA,NA,2,NA,1,NA,NA,NA,NA",3,0.007074136955291454,73.13242784380306
"0,NA,NA,2,0,2,NA,NA,NA",3,0.007074136955291454,73.13950198075835
"2,2,0,2,2,1,2,2,0",3,0.007074136955291454,73.14657611771364
"2,0,1,2,2,2,2,2,1",3,0.007074136955291454,73.15365025466893
"2,1,NA,0,2,NA,0,0,2",3,0.007074136955291454,73.16072439162423
"2,2,0,2,2,1,2,NA,0",3,0.007074136955291454,73.16779852857951
"2,1,2,0,2,2,2,2,NA",3,0.007074136955291454,73.1748726655348
"2,2,NA,2,1,NA,2,1,1",3,0.007074136955291454,73.18194680249009
"NA,NA,2,1,2,2,NA,NA,NA",3,0.007074136955291454,73.1890209394454
"0,2,NA,2,0,NA,0,NA,NA",3,0.007074136955291454,73.19609507640068
"2,1,0,2,2,2,0,NA,2",3,0.007074136955291454,73.20316921335596
"2,NA,NA,2,2,0,2,NA,0",3,0.007074136955291454,73.21024335031126
"2,1,NA,2,1,NA,2,2,NA",3,0.007074136955291454,73.21731748726656
"2,2,2,2,2,NA,2,0,1",3,0.007074136955291454,73.22439162422184
"2,1,2,2,2,2,0,2,NA",3,0.007074136955291454,73.23146576117713
"NA,0,NA,1,1,NA,NA,NA,NA",3,0.007074136955291454,73.23853989813243
"NA,NA,NA,1,2,1,1,NA,NA",3,0.007074136955291454,73.24561403508771
"2,2,1,NA,1,NA,NA,NA,NA",3,0.007074136955291454,73.25268817204301
"1,2,NA,NA,NA,2,NA,NA,NA",3,0.007074136955291454,73.2597623089983
"0,2,1,2,2,2,2,2,0",3,0.007074136955291454,73.2668364459536
"2,2,NA,2,2,NA,1,2,0",3,0.007074136955291454,73.27391058290888
"2,NA,NA,1,2,0,2,NA,NA",3,0.007074136955291454,73.28098471986418
"2,2,0,2,2,2,0,2,1",3,0.007074136955291454,73.28805885681948
"2,NA,NA,1,2,2,2,NA,1",3,0.007074136955291454,73.29513299377476
"NA,NA,NA,2,2,1,NA,NA,0",3,0.007074136955291454,73.30220713073004
"2,2,1,2,1,2,2,NA,1",3,0.007074136955291454,73.30928126768535
"2,0,2,1,1,2,2,2,2",3,0.007074136955291454,73.31635540464063
"NA,1,2,2,2,2,2,2,NA",3,0.007074136955291454,73.32342954159593
"2,1,NA,0,0,NA,0,0,2",3,0.007074136955291454,73.33050367855122
"2,2,NA,2,1,NA,2,0,2",3,0.007074136955291454,73.3375778155065
"1,0,2,NA,NA,NA,NA,2,NA",3,0.007074136955291454,73.3446519524618
"2,2,1,1,2,2,1,NA,1",3,0.007074136955291454,73.35172608941708
"NA,NA,NA,2,2,1,0,NA,2",3,0.007074136955291454,73.35880022637238
"2,1,NA,2,2,NA,0,NA,NA",3,0.007074136955291454,73.36587436332768
"NA,NA,NA,NA,NA,2,2,0,NA",3,0.007074136955291454,73.37294850028296
"2,2,1,2,2,NA,2,NA,NA",3,0.007074136955291454,73.38002263723826
"2,NA,NA,0,0,2,2,NA,2",3,0.007074136955291454,73.38709677419355
"NA,NA,NA,2,NA,1,NA,NA,2",3,0.007074136955291454,73.39417091114883
"2,NA,NA,0,NA,2,NA,NA,NA",3,0.007074136955291454,73.40124504810413
"2,1,0,2,0,2,2,2,2",3,0.007074136955291454,73.40831918505943
"0,1,NA,2,0,NA,2,NA,NA",3,0.007074136955291454,73.41539332201471
"0,0,NA,2,1,NA,2,NA,2",3,0.007074136955291454,73.42246745897
"0,0,NA,2,2,NA,2,2,NA",3,0.007074136955291454,73.4295415959253
"2,2,1,2,1,1,2,2,1",3,0.007074136955291454,73.43661573288058
"2,0,NA,NA,NA,2,2,NA,NA",3,0.007074136955291454,73.44368986983588
"0,NA,2,1,2,2,2,NA,2",3,0.007074136955291454,73.45076400679118
"2,2,NA,2,2,NA,0,NA,0",3,0.007074136955291454,73.45783814374647
"NA,1,NA,0,2,NA,2,NA,NA",3,0.007074136955291454,73.46491228070175
"2,2,1,NA,NA,NA,2,1,2",3,0.007074136955291454,73.47198641765704
"0,2,2,2,1,2,2,2,NA",3,0.007074136955291454,73.47906055461235
"1,1,2,2,0,2,2,2,NA",3,0.007074136955291454,73.48613469156763
"NA,2,NA,2,2,2,2,0,0",3,0.007074136955291454,73.49320882852291
"2,0,NA,NA,NA,NA,NA,2,0",3,0.007074136955291454,73.50028296547822
"2,NA,NA,1,NA,2,2,NA,NA",3,0.007074136955291454,73.5073571024335
"2,2,NA,0,0,0,2,NA,NA",3,0.007074136955291454,73.5144312393888
"2,NA,2,2,2,0,2,NA,NA",3,0.007074136955291454,73.52150537634408
"2,0,NA,2,2,NA,1,NA,NA",3,0.007074136955291454,73.52857951329938
"2,1,NA,0,0,2,NA,NA,NA",3,0.007074136955291454,73.53565365025467
"2,NA,NA,0,2,0,2,NA,NA",3,0.007074136955291454,73.54272778720996
"0,2,2,2,2,2,2,0,0",3,0.007074136955291454,73.54980192416525
"NA,NA,NA,1,NA,0,2,NA,NA",3,0.007074136955291454,73.55687606112055
"1,2,NA,2,1,2,NA,NA,NA",3,0.007074136955291454,73.56395019807583
"0,2,1,2,2,0,2,2,2",3,0.007074136955291454,73.57102433503113
"NA,0,NA,0,0,2,2,NA,NA",3,0.007074136955291454,73.57809847198642
"2,2,NA,2,1,NA,NA,NA,2",3,0.007074136955291454,73.5851726089417
"2,NA,2,NA,NA,NA,0,2,NA",3,0.007074136955291454,73.592246745897
"2,2,NA,2,2,2,0,2,0",3,0.007074136955291454,73.5993208828523
"2,1,NA,0,0,0,0,NA,NA",3,0.007074136955291454,73.60639501980758
"2,NA,NA,1,2,1,2,NA,NA",3,0.007074136955291454,73.61346915676287
"2,NA,NA,0,NA,NA,2,NA,NA",3,0.007074136955291454,73.62054329371817
"NA,0,NA,1,2,2,NA,NA,NA",3,0.007074136955291454,73.62761743067345
"1,1,NA,NA,NA,NA,1,NA,NA",3,0.007074136955291454,73.63469156762875
"2,2,1,1,1,2,2,NA,2",3,0.007074136955291454,73.64176570458405
"2,NA,NA,NA,0,NA,0,NA,NA",3,0.007074136955291454,73.64883984153934
"2,1,1,2,2,2,2,NA,NA",3,0.007074136955291454,73.65591397849462
"NA,2,0,2,2,2,1,NA,NA",3,0.007074136955291454,73.6629881154499
"2,NA,NA,2,1,0,NA,NA,NA",3,0.007074136955291454,73.67006225240522
"2,NA,1,2,2,2,2,2,2",3,0.007074136955291454,73.6771363893605
"NA,NA,0,NA,NA,NA,NA,NA,2",3,0.007074136955291454,73.68421052631578
"2,1,NA,NA,NA,NA,NA,0,NA",3,0.007074136955291454,73.69128466327109
"0,2,2,NA,NA,2,2,2,2",3,0.007074136955291454,73.69835880022637
"2,2,2,2,1,NA,2,2,0",3,0.007074136955291454,73.70543293718166
"2,2,1,1,1,1,2,2,2",3,0.007074136955291454,73.71250707413695
"0,2,2,2,2,2,1,2,1",3,0.007074136955291454,73.71958121109225
"NA,1,NA,1,1,NA,NA,NA,NA",3,0.007074136955291454,73.72665534804754
"1,2,1,1,2,2,2,2,1",3,0.007074136955291454,73.73372948500283
"NA,0,1,NA,NA,NA,NA,2,NA",3,0.007074136955291454,73.74080362195812
"NA,NA,1,2,1,NA,NA,NA,NA",3,0.007074136955291454,73.74787775891342
"0,2,2,0,2,0,2,2,2",3,0.007074136955291454,73.7549518958687
"2,NA,2,1,2,2,2,2,2",3,0.007074136955291454,73.762026032824
"2,2,NA,2,1,1,NA,NA,NA",3,0.007074136955291454,73.76910016977929
"NA,2,0,NA,2,NA,NA,NA,NA",3,0.007074136955291454,73.77617430673457
"NA,2,2,2,2,NA,0,NA,NA",3,0.007074136955291454,73.78324844368987
"NA,NA,NA,NA,1,2,NA,NA,2",3,0.007074136955291454,73.79032258064517
"2,0,1,2,2,0,2,1,2",3,0.007074136955291454,73.79739671760045
"NA,NA,NA,NA,NA,2,NA,NA,1",3,0.007074136955291454,73.80447085455575
"NA,1,NA,NA,NA,NA,0,NA,NA",3,0.007074136955291454,73.81154499151104
"2,2,NA,2,0,NA,2,NA,NA",3,0.007074136955291454,73.81861912846632
"NA,NA,NA,1,2,NA,0,NA,NA",3,0.007074136955291454,73.82569326542162
"2,NA,NA,0,2,NA,2,NA,NA",3,0.007074136955291454,73.8327674023769
"2,2,NA,NA,1,NA,2,NA,NA",3,0.007074136955291454,73.8398415393322
"2,2,NA,0,2,NA,2,NA,2",3,0.007074136955291454,73.8469156762875
"2,2,2,NA,0,NA,NA,NA,NA",3,0.007074136955291454,73.85398981324278
"2,NA,2,2,2,2,2,NA,0",3,0.007074136955291454,73.86106395019809
"2,0,NA,1,2,NA,2,NA,NA",3,0.007074136955291454,73.86813808715337
"2,2,2,NA,NA,NA,2,2,0",3,0.007074136955291454,73.87521222410865
"2,2,2,0,0,NA,2,2,2",3,0.007074136955291454,73.88228636106395
"NA,2,2,1,2,2,2,2,0",3,0.007074136955291454,73.88936049801924
"2,1,2,2,2,NA,2,2,1",3,0.007074136955291454,73.89643463497453
"2,0,2,2,2,NA,2,NA,2",3,0.007074136955291454,73.90350877192982
"1,2,NA,NA,NA,NA,NA,0,NA",3,0.007074136955291454,73.91058290888512
"1,2,1,2,2,1,2,2,2",3,0.007074136955291454,73.91765704584041
"NA,2,NA,1,1,2,2,NA,NA",3,0.007074136955291454,73.9247311827957
"0,2,2,2,2,NA,2,2,1",3,0.007074136955291454,73.93180531975099
"NA,NA,NA,1,1,1,NA,NA,NA",3,0.007074136955291454,73.93887945670629
"1,2,0,2,0,2,0,NA,2",3,0.007074136955291454,73.94595359366157
"2,1,NA,0,NA,NA,NA,NA,NA",3,0.007074136955291454,73.95302773061687
"NA,1,2,NA,NA,NA,2,2,NA",3,0.007074136955291454,73.96010186757216
"0,1,NA,2,0,2,2,NA,NA",3,0.007074136955291454,73.96717600452745
"0,1,2,2,2,0,NA,NA,NA",3,0.007074136955291454,73.97425014148273
"2,2,NA,2,2,2,1,2,NA",3,0.007074136955291454,73.98132427843804
"0,NA,NA,0,2,2,2,NA,2",3,0.007074136955291454,73.98839841539332
"NA,2,2,1,1,2,1,2,1",3,0.007074136955291454,73.99547255234862
"0,2,0,2,2,0,2,2,2",3,0.007074136955291454,74.0025466893039
"2,1,NA,0,0,2,0,NA,0",3,0.007074136955291454,74.0096208262592
"0,NA,NA,2,0,NA,2,NA,NA",3,0.007074136955291454,74.01669496321449
"0,NA,NA,0,0,2,NA,NA,NA",3,0.007074136955291454,74.02376910016977
"NA,NA,NA,NA,1,1,2,NA,NA",3,0.007074136955291454,74.03084323712507
"0,2,NA,2,2,2,2,2,0",3,0.007074136955291454,74.03791737408037
"2,2,0,2,0,2,0,2,NA",3,0.007074136955291454,74.04499151103565
"2,2,1,2,1,2,2,2,NA",3,0.007074136955291454,74.05206564799094
"NA,0,NA,NA,NA,2,0,NA,NA",3,0.007074136955291454,74.05913978494624
"2,2,2,2,2,0,NA,2,2",3,0.007074136955291454,74.06621392190152
"2,1,1,NA,NA,NA,NA,2,NA",3,0.007074136955291454,74.07328805885682
"2,1,NA,2,2,NA,1,2,2",3,0.007074136955291454,74.08036219581211
"0,0,0,2,2,NA,2,2,2",3,0.007074136955291454,74.0874363327674
"NA,1,2,2,2,0,NA,NA,NA",3,0.007074136955291454,74.09451046972269
"NA,1,NA,NA,1,NA,NA,NA,NA",3,0.007074136955291454,74.10158460667799
"NA,NA,NA,1,2,2,2,NA,1",3,0.007074136955291454,74.10865874363328
"NA,2,NA,2,2,NA,NA,NA,0",3,0.007074136955291454,74.11573288058857
"1,1,NA,2,0,NA,2,NA,2",3,0.007074136955291454,74.12280701754386
"1,1,2,0,2,2,2,2,2",3,0.007074136955291454,74.12988115449916
"2,2,2,1,2,2,2,0,1",3,0.007074136955291454,74.13695529145444
"1,2,2,NA,NA,NA,NA,2,NA",3,0.007074136955291454,74.14402942840972
"2,1,NA,2,2,2,2,NA,0",3,0.007074136955291454,74.15110356536503
"2,1,NA,2,0,NA,0,NA,NA",3,0.007074136955291454,74.15817770232032
"0,2,2,1,2,1,2,2,2",3,0.007074136955291454,74.1652518392756
"NA,2,2,2,0,2,2,2,0",3,0.007074136955291454,74.17232597623091
"2,NA,NA,NA,NA,1,NA,NA,2",3,0.007074136955291454,74.17940011318619
"1,NA,NA,2,0,NA,0,NA,NA",3,0.007074136955291454,74.18647425014149
"2,NA,2,2,2,2,2,2,0",3,0.007074136955291454,74.19354838709677
"1,2,0,2,2,2,2,2,1",3,0.007074136955291454,74.20062252405206
"1,NA,NA,0,2,NA,2,0,NA",3,0.007074136955291454,74.20769666100736
"NA,2,NA,0,NA,2,NA,NA,NA",3,0.007074136955291454,74.21477079796264
"NA,NA,NA,NA,1,0,1,NA,NA",3,0.007074136955291454,74.22184493491794
"NA,1,NA,2,2,2,2,NA,2",3,0.007074136955291454,74.22891907187324
"1,1,NA,0,0,NA,0,0,2",3,0.007074136955291454,74.23599320882852
"2,0,2,2,1,2,2,NA,NA",3,0.007074136955291454,74.24306734578381
"NA,2,2,2,2,0,NA,NA,NA",3,0.007074136955291454,74.25014148273911
"NA,0,NA,0,2,2,0,NA,NA",3,0.007074136955291454,74.25721561969439
"2,2,1,NA,NA,2,1,2,2",2,0.004716091303527636,74.26193171099793
"2,2,2,1,2,2,1,2,NA",2,0.004716091303527636,74.26664780230145
"2,1,2,0,0,2,2,0,NA",2,0.004716091303527636,74.27136389360498
"2,2,2,2,NA,2,2,NA,1",2,0.004716091303527636,74.2760799849085
"0,2,NA,0,0,2,2,NA,0",2,0.004716091303527636,74.28079607621203
"0,2,0,1,2,1,2,NA,NA",2,0.004716091303527636,74.28551216751556
"2,2,1,2,2,1,2,0,2",2,0.004716091303527636,74.29022825881908
"2,NA,1,NA,NA,NA,NA,0,NA",2,0.004716091303527636,74.29494435012262
"2,2,2,2,2,0,2,NA,1",2,0.004716091303527636,74.29966044142614
"0,NA,NA,NA,2,NA,NA,2,NA",2,0.004716091303527636,74.30437653272968
"1,1,2,0,0,2,2,NA,0",2,0.004716091303527636,74.3090926240332
"2,0,NA,2,1,NA,2,2,2",2,0.004716091303527636,74.31380871533673
"1,2,2,0,2,NA,0,NA,NA",2,0.004716091303527636,74.31852480664026
"2,2,1,2,2,NA,NA,2,NA",2,0.004716091303527636,74.32324089794379
"NA,NA,1,NA,NA,0,NA,NA,NA",2,0.004716091303527636,74.32795698924731
"2,2,2,2,1,1,2,1,2",2,0.004716091303527636,74.33267308055083
"NA,0,NA,0,1,2,NA,NA,NA",2,0.004716091303527636,74.33738917185437
"NA,NA,NA,NA,NA,2,0,0,2",2,0.004716091303527636,74.3421052631579
"NA,NA,NA,0,2,0,0,NA,NA",2,0.004716091303527636,74.34682135446143
"2,2,2,NA,2,1,NA,2,2",2,0.004716091303527636,74.35153744576495
"NA,NA,NA,0,0,0,2,2,NA",2,0.004716091303527636,74.35625353706847
"2,2,1,1,2,NA,1,2,1",2,0.004716091303527636,74.360969628372
"NA,NA,NA,0,2,NA,2,NA,2",2,0.004716091303527636,74.36568571967554
"0,2,2,2,2,NA,2,2,0",2,0.004716091303527636,74.37040181097906
"0,2,NA,1,2,NA,NA,NA,1",2,0.004716091303527636,74.37511790228258
"2,2,0,NA,NA,NA,2,2,2",2,0.004716091303527636,74.37983399358612
"2,2,1,1,2,2,2,NA,0",2,0.004716091303527636,74.38455008488964
"2,2,0,0,2,2,0,2,NA",2,0.004716091303527636,74.38926617619317
"2,NA,NA,0,NA,0,NA,NA,NA",2,0.004716091303527636,74.3939822674967
"1,1,1,2,2,2,2,2,2",2,0.004716091303527636,74.39869835880023
"1,1,2,1,2,2,1,2,1",2,0.004716091303527636,74.40341445010375
"NA,2,2,2,1,0,2,2,NA",2,0.004716091303527636,74.40813054140727
"NA,0,NA,1,1,1,NA,NA,NA",2,0.004716091303527636,74.41284663271081
"NA,NA,NA,1,1,NA,1,NA,NA",2,0.004716091303527636,74.41756272401435
"1,2,0,0,2,2,2,2,2",2,0.004716091303527636,74.42227881531787
"NA,NA,NA,2,2,2,0,0,NA",2,0.004716091303527636,74.42699490662139
"2,2,1,1,2,0,2,2,2",2,0.004716091303527636,74.43171099792491
"NA,NA,NA,2,1,2,NA,NA,0",2,0.004716091303527636,74.43642708922845
"1,2,2,2,1,2,NA,2,NA",2,0.004716091303527636,74.44114318053198
"0,NA,0,0,NA,NA,NA,2,NA",2,0.004716091303527636,74.4458592718355
"0,NA,1,2,2,2,1,NA,NA",2,0.004716091303527636,74.45057536313902
"0,2,0,0,2,2,2,2,0",2,0.004716091303527636,74.45529145444256
"2,NA,NA,NA,0,NA,NA,2,NA",2,0.004716091303527636,74.4600075457461
"NA,0,NA,2,0,1,0,NA,2",2,0.004716091303527636,74.46472363704962
"2,2,1,NA,0,NA,NA,0,NA",2,0.004716091303527636,74.46943972835314
"2,1,NA,1,2,2,NA,NA,NA",2,0.004716091303527636,74.47415581965667
"NA,0,0,2,2,2,0,NA,NA",2,0.004716091303527636,74.4788719109602
"2,2,1,1,1,2,2,2,NA",2,0.004716091303527636,74.48358800226373
"NA,2,NA,2,0,NA,1,NA,NA",2,0.004716091303527636,74.48830409356725
"2,2,0,1,2,2,2,2,1",2,0.004716091303527636,74.49302018487079
"2,0,1,2,2,2,2,0,2",2,0.004716091303527636,74.49773627617431
"NA,2,1,2,2,NA,2,NA,NA",2,0.004716091303527636,74.50245236747783
"0,2,2,2,2,0,0,NA,2",2,0.004716091303527636,74.50716845878136
"NA,NA,NA,1,1,NA,NA,2,NA",2,0.004716091303527636,74.5118845500849
"1,0,NA,2,2,NA,0,NA,NA",2,0.004716091303527636,74.51660064138842
"2,NA,NA,2,0,2,0,NA,2",2,0.004716091303527636,74.52131673269194
"2,1,2,2,2,2,1,0,0",2,0.004716091303527636,74.52603282399546
"2,1,2,NA,NA,NA,1,NA,NA",2,0.004716091303527636,74.530748915299
"2,2,2,2,0,2,NA,NA,NA",2,0.004716091303527636,74.53546500660254
"1,NA,NA,1,2,2,NA,NA,2",2,0.004716091303527636,74.54018109790606
"2,2,NA,2,2,2,2,1,0",2,0.004716091303527636,74.54489718920958
"2,2,NA,0,0,NA,2,0,2",2,0.004716091303527636,74.54961328051311
"NA,2,NA,0,2,2,1,NA,NA",2,0.004716091303527636,74.55432937181664
"2,2,NA,2,1,NA,1,2,2",2,0.004716091303527636,74.55904546312017
"0,NA,2,2,2,0,2,2,2",2,0.004716091303527636,74.56376155442369
"2,NA,NA,2,0,NA,2,NA,NA",2,0.004716091303527636,74.56847764572721
"0,2,0,2,2,0,2,NA,NA",2,0.004716091303527636,74.57319373703075
"NA,2,1,2,1,NA,0,2,NA",2,0.004716091303527636,74.57790982833427
"2,2,2,0,2,NA,2,0,1",2,0.004716091303527636,74.5826259196378
"2,NA,1,2,2,NA,2,2,1",2,0.004716091303527636,74.58734201094133
"NA,0,NA,0,NA,NA,2,NA,2",2,0.004716091303527636,74.59205810224486
"1,1,2,NA,NA,NA,NA,NA,NA",2,0.004716091303527636,74.59677419354838
"0,2,0,2,2,2,1,NA,2",2,0.004716091303527636,74.6014902848519
"2,0,0,2,2,2,2,NA,1",2,0.004716091303527636,74.60620637615544
"1,2,2,1,2,2,2,1,1",2,0.004716091303527636,74.61092246745898
"NA,2,NA,0,NA,NA,2,NA,NA",2,0.004716091303527636,74.6156385587625
"2,NA,NA,2,0,2,2,NA,2",2,0.004716091303527636,74.62035465006602
"1,2,NA,0,2,NA,0,NA,2",2,0.004716091303527636,74.62507074136954
"2,2,NA,2,2,0,1,NA,0",2,0.004716091303527636,74.62978683267309
"NA,NA,NA,2,1,2,0,NA,2",2,0.004716091303527636,74.63450292397661
"1,2,0,2,0,1,2,NA,NA",2,0.004716091303527636,74.63921901528013
"1,1,1,2,2,2,2,NA,2",2,0.004716091303527636,74.64393510658365
"1,2,NA,NA,NA,2,2,NA,2",2,0.004716091303527636,74.64865119788719
"2,0,NA,NA,NA,NA,2,2,NA",2,0.004716091303527636,74.65336728919073
"2,1,1,2,2,1,2,NA,2",2,0.004716091303527636,74.65808338049425
"2,NA,NA,1,2,NA,2,2,NA",2,0.004716091303527636,74.66279947179777
"0,2,2,2,1,NA,2,2,NA",2,0.004716091303527636,74.6675155631013
"NA,0,NA,2,0,1,2,NA,NA",2,0.004716091303527636,74.67223165440483
"2,2,1,1,1,NA,2,NA,2",2,0.004716091303527636,74.67694774570836
"2,0,NA,2,2,0,2,2,2",2,0.004716091303527636,74.68166383701188
"2,2,2,NA,1,NA,2,NA,2",2,0.004716091303527636,74.68637992831542
"2,2,NA,0,0,2,2,2,0",2,0.004716091303527636,74.69109601961894
"0,2,0,2,2,2,NA,2,NA",2,0.004716091303527636,74.69581211092246
"2,2,1,NA,2,0,2,NA,NA",2,0.004716091303527636,74.700528202226
"NA,1,NA,2,0,NA,0,NA,NA",2,0.004716091303527636,74.70524429352953
"1,1,2,2,0,2,0,2,0",2,0.004716091303527636,74.70996038483305
"0,NA,NA,NA,NA,NA,2,NA,0",2,0.004716091303527636,74.71467647613657
"2,NA,NA,0,1,NA,2,NA,NA",2,0.004716091303527636,74.7193925674401
"1,2,1,1,1,2,2,2,1",2,0.004716091303527636,74.72410865874363
"NA,0,2,2,2,NA,2,NA,NA",2,0.004716091303527636,74.72882475004717
"NA,2,0,2,2,2,0,NA,2",2,0.004716091303527636,74.73354084135069
"NA,2,2,2,2,0,2,0,NA",2,0.004716091303527636,74.73825693265421
"2,0,2,2,2,NA,0,2,2",2,0.004716091303527636,74.74297302395775
"2,2,NA,1,1,1,1,NA,2",2,0.004716091303527636,74.74768911526127
"2,2,1,0,2,2,2,2,2",2,0.004716091303527636,74.7524052065648
"1,2,2,0,2,2,0,2,2",2,0.004716091303527636,74.75712129786832
"2,1,1,1,2,2,2,NA,2",2,0.004716091303527636,74.76183738917186
"2,2,2,2,2,1,NA,2,2",2,0.004716091303527636,74.76655348047538
"NA,NA,1,NA,NA,2,NA,1,NA",2,0.004716091303527636,74.7712695717789
"NA,2,2,0,0,2,2,2,2",2,0.004716091303527636,74.77598566308244
"NA,0,NA,1,1,NA,2,NA,NA",2,0.004716091303527636,74.78070175438597
"1,1,2,2,2,NA,2,2,2",2,0.004716091303527636,74.7854178456895
"NA,0,NA,NA,NA,NA,1,2,NA",2,0.004716091303527636,74.79013393699302
"2,2,NA,1,2,2,1,NA,NA",2,0.004716091303527636,74.79485002829655
"2,1,2,2,0,2,NA,2,NA",2,0.004716091303527636,74.79956611960009
"NA,NA,NA,2,2,2,1,2,2",2,0.004716091303527636,74.80428221090361
"NA,NA,NA,0,0,2,NA,2,NA",2,0.004716091303527636,74.80899830220713
"2,2,2,0,2,NA,0,2,2",2,0.004716091303527636,74.81371439351065
"NA,2,1,2,1,0,NA,2,NA",2,0.004716091303527636,74.81843048481419
"2,2,NA,NA,1,2,2,2,2",2,0.004716091303527636,74.82314657611772
"1,2,NA,2,0,2,2,0,NA",2,0.004716091303527636,74.82786266742124
"0,NA,NA,NA,1,NA,NA,2,NA",2,0.004716091303527636,74.83257875872476
"NA,1,1,NA,NA,1,NA,2,NA",2,0.004716091303527636,74.8372948500283
"NA,2,2,0,0,2,0,2,NA",2,0.004716091303527636,74.84201094133182
"1,2,0,2,2,2,2,1,NA",2,0.004716091303527636,74.84672703263536
"NA,2,1,NA,NA,NA,2,1,NA",2,0.004716091303527636,74.85144312393888
"NA,NA,NA,2,2,2,2,0,2",2,0.004716091303527636,74.8561592152424
"NA,NA,NA,NA,2,2,2,NA,1",2,0.004716091303527636,74.86087530654594
"2,1,2,2,0,NA,2,2,2",2,0.004716091303527636,74.86559139784946
"0,NA,NA,0,2,NA,0,NA,2",2,0.004716091303527636,74.87030748915299
"1,NA,2,2,2,NA,1,NA,0",2,0.004716091303527636,74.87502358045651
"2,1,1,2,2,2,1,2,1",2,0.004716091303527636,74.87973967176005
"NA,2,NA,NA,NA,NA,1,1,NA",2,0.004716091303527636,74.88445576306357
"NA,2,NA,2,1,NA,2,NA,1",2,0.004716091303527636,74.88917185436709
"0,NA,NA,2,2,NA,2,2,1",2,0.004716091303527636,74.89388794567063
"1,2,2,2,2,2,1,NA,NA",2,0.004716091303527636,74.89860403697416
"NA,2,2,2,2,0,2,2,1",2,0.004716091303527636,74.90332012827768
"NA,2,0,2,2,0,NA,NA,2",2,0.004716091303527636,74.9080362195812
"2,0,2,2,1,1,2,NA,2",2,0.004716091303527636,74.91275231088473
"2,2,NA,0,0,NA,0,2,NA",2,0.004716091303527636,74.91746840218826
"2,NA,NA,1,2,NA,2,NA,NA",2,0.004716091303527636,74.9221844934918
"NA,NA,NA,1,2,2,NA,NA,2",2,0.004716091303527636,74.92690058479532
"0,2,NA,2,1,2,2,NA,2",2,0.004716091303527636,74.93161667609884
"0,1,2,2,2,NA,2,2,2",2,0.004716091303527636,74.93633276740238
"0,1,NA,0,2,2,0,NA,2",2,0.004716091303527636,74.94104885870591
"0,2,0,2,2,1,0,NA,2",2,0.004716091303527636,74.94576495000943
"0,2,NA,NA,NA,1,NA,NA,NA",2,0.004716091303527636,74.95048104131295
"2,0,NA,2,1,2,2,NA,1",2,0.004716091303527636,74.95519713261649
"2,2,1,2,1,1,2,2,2",2,0.004716091303527636,74.95991322392001
"2,0,2,NA,2,2,2,2,1",2,0.004716091303527636,74.96462931522355
"0,0,2,2,2,2,2,2,NA",2,0.004716091303527636,74.96934540652707
"NA,NA,0,2,0,2,NA,NA,NA",2,0.004716091303527636,74.9740614978306
"1,2,0,2,0,2,0,0,2",2,0.004716091303527636,74.97877758913413
"0,NA,1,2,2,2,2,2,2",2,0.004716091303527636,74.98349368043765
